LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
10XAOX,NYCEEC,X,Child Development Center of Mosholu Montefiore CC,,718-654-0563,3450 DeKalb Avenue,10467,3,144,,,1017203,260454,mdcastro@mmcc.org,https://mmcc.org,3,3,10XAOX,info,8:30:00 AM,,1,0,0,0,0,,
10XAPA,NYCEEC,X,"RIVERDALE NEIGHBORHOOD HOUSE, INC.",,718-549-8100,5521 Mosholu Avenue,10471,1,72,,,1010824,268413,kpowers@riverdaleonline.org,https://riverdaleonline.org,7,3,10XAPA,info,8:00:00 AM,,1,0,0,0,0,,
10XAPB,NYCEEC,X,Riverdale Presbyterian Church School,,718-548-8260,4765 Henry Hudson Parkway West,10471,1,40,,,1009336,265654,laurenrpcns@gmail.com,www.rpcnurseryschool.com,7,3,10XAPB,info,8:40:00 AM,1,1,0,0,0,0,,
10XAPC,NYCEEC,X,RIVERDALE TEMPLE NURSERY SCHOOL,,718-796-0335,4545 Independence Avenue,10471,1,44,,,1008351,264156,nsdirector.rtns@gmail.com,www.riverdaletemplens.org,7,3,10XAPC,info,8:45:00 AM,1,0,0,0,0,0,,
10XAPD,NYCEEC,X,Riverdale Y Early Childhood Program,,347-913-4445,5625 Arlington Avenue,10471,1,36,,,1009650,269077,mgluckman@riverdaley.org,riverdaley.org,7,3,10XAPD,info,8:45:00 AM,1,1,0,0,0,0,,
10XAPE,NYCEEC,X,SPUYTEN DUYVIL PRESCHOOL,,718-549-1525,3041 Kingsbridge Avenue,10463,1,40,,,1009812,259691,director@spuytenduyvilpreschool.org,www.spuytenduyvilpreschool.org,7,7,10XAPE,info,8:40:00 AM,1,1,0,0,0,0,,
10XAPH,NYCEEC,X,Round the Clock Nursery,,718-329-6023,2380 Marion Avenue,10458,1,120,,,1013188,251996,bronx.rcn@gmail.com,www.roundtheclocknursery.org,3,7,10XAPH,info,8:30:00 AM,1,1,0,0,0,0,,1
10XAPI,NYCEEC,X,Saint Dominic’s TORCH,,718-365-7238,2340 Andrews Avenue,10468,1,26,,,1010129,253401,erosally@sdfs.org,www.sdfs.org,2,6,10XAPI,info,8:00:00 AM,0,0,0,0,0,0,,
10XAPK,NYCEEC,X,Salvation Army - Tremont,,718-563-1530,2121 Washington Avenue,10457,1,18,,45,1013186,249763,kathrynmeyer@use.salvationarmy.org,Salvationarmy.org,2,3,10XAPK,info,9:00:00 AM,0,0,0,0,0,1,,
10XAPN,NYCEEC,X,1199 Future of America Learning Center,,718-562-2915,2500 Creston Avenue,10468,1,60,,,1012506,253623,Erica.vincenty@1199ccc.org,Https://www.childcarecorp.org/falc/,7,6,10XAPN,info,9:30:00 AM,0,0,0,0,0,0,,
10XAQS,NYCEEC,X,Happy Days at Riverdale,,718-601-1300,2975 Independence Avenue,10463,1,18,,,1006704,261059,happydaysrd@gmail.com,https://www.renanimpreschool.com,3,9,10XAQS,info,8:00:00 AM,1,1,0,0,0,0,,
10XARI,NYCEEC,X,Lehman College Childcare Center,,718-960-7436,250 Bedford Park Boulevard West,10468,1,18,,,1013778,258009,lehmankidsinfo@imagineelc.com,www.imagineelc.com,7,3,10XARI,info,9:30:00 AM,0,0,0,0,0,0,,
10XARV,NYCEEC,X,Bronx Day Care Center Inc.,,718-299-2275,559 East Tremont Avenue,10457,1,18,,,1013339,247756,Bronxdaycarecenter@gmail.com,https://WWW.BRONXDAYCAREPROVIDER.COM,2,2,10XARV,info,8:00:00 AM,1,,0,0,0,0,,1
10XASH,NYCEEC,X,Tolentine Zeiser Community Life Center,,718-933-6935,2340 Andrews Avenue,10468,1,120,,42,1010162,253394,mgmaggie2@aol.com,www.TZCLC.ORG,5,9,10XASH,info,,,,0,0,0,1,,1
10XASV,NYCEEC,X,"Bright Star Day Care at Rochambeau, Inc.",,718-881-2000,3130 Rochambeau Avenue,10467,1,52,,,1017415,257712,brightstar3130@gmail.com,,7,4,10XASV,info,,,,0,1,0,0,,1
10XATD,NYCEEC,X,Bronx Community College Early Childhood Center,,718-289-5461,2010 Sedgwick Avenue,10468,1,24,,6,1007708,251676,jitinder.walia@bcc.cuny.edu,www.bcc.cuny.edu,3,3,10XATD,info,8:30:00 AM,0,0,0,0,0,1,,
10XATH,NYCEEC,X,"MARC Academy and Family Center, Inc.",,718-562-6080,2863 Webster Avenue,10458,1,50,,,1016274,255145,ayork@marcafc.org,www.marcafc.org,3,7,10XATH,info,9:00:00 AM,0,1,0,0,0,1,,
10XATN,NYCEEC,X,Miss Francine Day School II,,718-295-3100,2169 Grand Concourse,10453,1,36,,,1011503,250821,lloyd714@aol.com,http://www.missfrancineschool.com/,2,6,10XATN,info,8:00:00 AM,1,1,0,0,0,0,,
10XAVS,NYCEEC,X,Bedrock Preschool,,718-.88-0020,3220 Arlington Avenue,10463,1,58,,,1008588,261603,Info@bedrockpreschool.com,Www.bedrockpreschool.com,3,7,10XAVS,info,8:30:00 AM,1,1,0,0,0,0,,
10XAWK,NYCEEC,X,Monsignor Boyle Head Start,,718-405-7824,3044 Hull Avenue,10467,1,90,,,1017589,256795,rgershenlowy@cmcs.org,https://http://cmcs.org,3,3,10XAWK,info,8:30 a.m,0,0,109,0,0,1,,1
10XAXA,NYCEEC,X,Reach One To Teach One,,718-220-8406,5480 Broadway,10463,1,38,,,1010033,258463,reachonetoteachoneelc@gmail.com,https://reachonetoteachone.org,3,6,10XAXA,info,8:00:00 AM,1,,0,0,0,0,,1
10XAYB,NYCEEC,X,Lil Inventors - University Avenue,,718-795-7225,75 West 190 Street,10468,1,70,,,1011075,254557,Mcolon@lilinventors.com,Lilinventors.com,3,4,10XAYB,info,8:30:00 AM,1,1,0,0,0,0,,
10XAYE,NYCEEC,X,Little Scholars Early Development Center,,718-576-6630,15 West 176 Street,10453,1,72,,,1008405,248418,jcorniel29@gmail.com,https://littlescholarsedc.com,5,3,10XAYE,info,8:30:00 AM,1,1,0,0,0,0,,
10XAZG,NYCEEC,X,Yearling Nursery School,<b>Note:</b> Prioritize 20% of seats for students who have a home language other than English.,718-549-1606,604 West 227 Street,10463,1,12,,,1007594,260008,Yearling78@aol.com,YearlingNurserySchool.com,7,3,10XAZG,info,8:30:00 AM,1,1,0,0,0,0,,
10XAZM,NYCEEC,X,Arcadia Children's Daycare,,718-561-8062,2195 Grand Concourse,10453,1,42,,,1011551,251153,arcadiadaycare@gmail.com,arcadiachildren'sdaycare.com,3,4,10XAZM,info,8:00:00 AM,0,1,0,1,0,0,,
10XBAH,NYCEEC,X,The Learning Experience,,718-708-5884,3210 Riverdale Avenue,10463,2,17,,,1009643,260990,riverdale@tlechildcare.com,https://www.thelearningexperience.com/our-centers/ny/bronx/riverdale,3,3,10XBAH,info,8:30:00 AM,1,1,0,0,0,0,,
10Z087,PKC,X,Rose Hill Pre-K Center at 2512 Marion Avenue,,929-303-3925,2512 Marion Avenue,10458,1,180,,,1013841,253070,NMcguirk@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District10PKC,2,3,10Z087,info,8:10:00 AM,0,0,0,0,0,0,,1
10Z091,PKC,X,Rose Hill Pre-K Center at 3605 Sedgwick Avenue,,718-543-2581,3605 Sedgwick Avenue,10463,1,36,,,1012875,260464,nlubka@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District10PKC,2,2,10Z091,info,8:10:00 AM,0,0,0,0,0,0,,1
10Z092,PKC,X,Rose Hill Pre-K Center at 3560 Webster Avenue,,718-920-0680,3560 Webster Avenue,10467,1,54,,,1020020,260225,TLorenz@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District10PKC,2,9,10Z092,info,8:10:00 AM,0,0,0,0,0,0,,1
10Z098,PKC,X,Rose Hill Pre-K Center at 5500 Broadway,,718-329-8480,5500 Broadway,10463,1,54,,,1010194,258829,WRodriguez3@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District10PKC,2,1,10Z098,info,8:10:00 AM,0,0,0,0,0,0,,1
10Z107,PKC,X,Rose Hill Pre-K Center at 2490-2500 Webster Avenue,,347-735-4018,2490-2500 Webster Avenue,10458,1,36,,,1014062,252926,JSarkodie@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District10PKC,2,9,10Z107,info,8:10:00 AM,0,0,0,0,0,0,,1
11X016,DOE,X,P.S. 16 Wakefield,,718-324-1262,4550 CARPENTER AVENUE,10470,1,36,,,1024477,268049,moconne2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/11/x016,2,7,11X016,info,8:00:00 AM,1,,0,0,0,0,,
11X068,DOE,X,P.S. 68 Bronx,,718-324-2854,4011 MONTICELLO AVENUE,10466,1,18,,,1028857,264112,Nrobinson@schools.nyc.gov,ps68bronx.org,2,3,11X068,info,8:10:00 AM,1,0,0,0,0,0,,
11X078,DOE,X,P.S. 78 Anne Hutchinson,,718-652-1244,1400 NEEDHAM AVENUE,10469,1,36,,,1025542,259409,Cskerri@schools.nyc.gov,,5,9,11X078,info,,,,0,0,0,0,,
11X089,DOE,X,P.S. 89 Bronx,,718-653-0835,980 MACE AVENUE,10469,1,54,,,1023177,253641,bgashi@schools.nyc.gov,https://www.ps89x.org/contact,2,3,11X089,info,8:00:00 AM,0,0,0,0,0,0,,
11X097,DOE,X,P.S. 97 Bronx,,718-655-4446,1375 MACE AVENUE,10469,1,18,,,1026628,253670,KBornka@schools.nyc.gov,,5,9,11X097,info,,,,0,0,0,0,,
11X103,DOE,X,P.S. 103 Hector Fontanez,,718-655-0261,4125 CARPENTER AVENUE,10466,1,18,,,1022421,264360,,,5,9,11X103,info,,,,0,0,0,0,,
11X105,DOE,X,P.S. 105 Sen Abraham Bernstein,,718-824-7350,725 BRADY AVENUE,10462,1,54,,,1021247,250104,cmadonnamuccino@schools.nyc.gov,,5,3,11X105,info,8:00:00 AM,0,0,0,0,0,0,,
11X106,DOE,X,P.S. 106 Parkchester,,718-892-1006,1514 OLMSTEAD AVENUE,10462,1,54,,,1024405,244366,emontal@schools.nyc.gov,http://schools.nyc.gov/schoolportals/11/x106,2,9,11X106,info,8:10:00 AM,,,0,0,0,0,,
11X108,DOE,X,P.S. 108 Philip J. Abinanti,,718-863-9829,1166 NEILL AVENUE,10461,1,18,,,1024921,250658,CSperra@schools.nyc.gov,http://schools.nyc.gov/schoolportals/11/x108,5,9,11X108,info,,,,0,0,0,0,,
11X111,DOE,X,P.S. 111 Seton Falls,,718-881-2418,3740 BAYCHESTER AVENUE,10466,1,54,,,1028527,261585,aburrell@schools.nyc.gov,,2,3,11X111,info,8:00:00 AM,0,0,0,0,0,0,,1
11X112,DOE,X,P.S. 112 Bronxwood,,718-654-6377,1925 SCHIEFFELIN AVENUE,10466,1,54,,,1027392,261662,atucci@schools.nyc.gov,http://schools.nyc.gov/schoolportals/11/x112,3,3,11X112,info,8:00:00 AM,,,0,0,0,0,,
11X121,DOE,X,P.S. 121 Throop,,718-654-2055,2750 THROOP AVENUE,10469,1,36,,,1025564,255179,gmartin9@schools.nyc.gov,http://scholls.nyc.gov/SchoolPortals/11/121/default.htm,2,3,11X121,info,8:00:00 AM,0,0,0,0,0,0,,
11X153,DOE,X,P.S. 153 Helen Keller,,718-904-5550,650 BAYCHESTER AVENUE,10475,1,18,,,1030375,257393,grivera42@schools.nyc.gov,www.153helenkeller.org,2,3,11X153,info,8:00:00 AM,0,0,0,0,0,0,,
11X160,DOE,X,P.S. 160 Walt Disney,,718-822-8402,4140 Hutchinson River Parkway East,10475,1,54,,,1032914,254226,Kgray6@schools.nyc.gov,http://www.thewaltdisneyschool.org/,2,3,11X160,info,8:00:00 AM,1,0,109,0,0,0,,
11X169,DOE,X,Baychester Academy,,718-325-1138,3500 EDSON AVENUE,10466,1,36,,,1028633,260367,cvaugha2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/11/x169,2,1,11X169,info,8:20:00 AM,,1,0,0,0,0,,
11X189,DOE,X,Cornerstone Academy for Social Action,,718-794-6160,3441 STEENWICK AVENUE,10475,1,54,,,1031010,261120,JBellon@schools.nyc.gov,,5,9,11X189,info,,,,0,0,0,0,,
11X357,DOE,X,Young Voices Academy of the Bronx,,718-794-4080,800 LYDIG AVENUE,10462,1,36,,,1021967,250517,NCruz8@schools.nyc.gov,,2,3,11X357,info,8:20:00 AM,0,0,0,0,0,0,,
11X567,DOE,X,Linden Tree Elementary School,,718-239-7401,1560 PURDY STREET,10462,1,18,,,1024930,244813,ldebonis@schools.nyc.gov,https://Lindentree567.com,3,2,11X567,info,8:00:00 AM,,,0,0,0,0,,
11XABM,NYCEEC,X,Holy Rosary School,,718-652-1838,1500 Arnow Avenue,10469,1,120,,,1027856,255340,Maryann.fusco@archny.org,https://holyrosaryschoolbronx.org,3,3,11XABM,info,7:45:00 AM,1,1,0,0,0,0,,1
11XABT,NYCEEC,X,Immaculate Conception School,,718-547-3346,760 East Gun Hill Road,10467,1,80,,,1021927,258568,b207@adnyeducation.org,https://schoolofimmaculateconception.org,5,9,11XABT,info,7:45:00 AM,0,0,0,0,0,0,,1
11XACE,NYCEEC,X,Nativity of Our Blessed Lady,,718-324-2188,3893 Dyre Avenue,10466,1,58,,,1030814,263142,douglas.klice@archny.org,nativityschoolbronx.org,3,3,11XACE,info,8:00:00 AM,1,1,0,0,0,0,,1
11XACF,NYCEEC,X,New Covenant Christian School,,718-519-8884,1497 Needham Avenue,10469,1,72,,,1026226,259954,appiad@ncchristianschool.org,http://ncchristianschool.org,2,3,11XACF,info,8:30:00 AM,1,1,0,0,0,0,,1
11XACK,NYCEEC,X,Our Lady of Grace School,,718-547-9918,3981 Bronxwood Avenue,10466,1,126,,,1024361,262183,principal@olgschoolbronx.com,www.olgschoolbronx.com,3,3,11XACK,info,8:25:00 AM,1,1,0,0,0,0,,1
11XACR,NYCEEC,X,Regent School,,718-653-2900,719 East 216 Street,10467,1,18,,,1022122,260407,regentschool1947@gmail.com,www.regentschool.com,7,4,11XACR,info,8:00:00 AM,1,1,0,1,0,0,,
11XADJ,NYCEEC,X,Saint Clare of Assisi School,,718-892-4080,1911 Hone Avenue,10461,1,160,,,1023890,249407,theres.bivona@archny.org,stclareofassisischool.org,3,3,11XADJ,info,8:00:00 AM,1,1,0,0,0,0,,1
11XADN,NYCEEC,X,Saint Francis of Assisi School,,718-994-4650,4300 Baychester Avenue,10466,1,54,,,1027113,266168,principal@sfabx.com,sfabx.com,3,3,11XADN,info,8:00:00 AM,1,1,0,0,0,0,,
11XADO,NYCEEC,X,Saint Francis Xavier School,,718-863-0531,1711 Haight Avenue,10461,1,136,,,1025058,248405,sfxupk@gmail.com,sfxschool.net,3,3,11XADO,info,8:00:00 AM,1,1,0,0,0,0,,1
11XADQ,NYCEEC,X,St. Helena School,,718-892-3234,2050 BENEDICT AVENUE,10462,1,100,,,1024186,243295,b239@adnyeducation.org,https://sthelenaelementary.com,7,9,11XADQ,info,8:10:00 AM,1,1,0,0,0,0,,
11XADY,NYCEEC,X,Saint Lucy School,,718-882-2203,830 Mace Avenue,10467,1,148,,,1022436,253681,minneci@stlucys.org,www.stlucys.org,3,3,11XADY,info,7:45:00 AM,1,1,0,0,0,0,,1
11XAEL,NYCEEC,X,St. Raymond Elementary,,718-597-3232,2380 East Tremont Avenue,10462,1,72,,,1024568,246118,patricia.brito@archny.org,https://straymondelementary.org,2,3,11XAEL,info,8:00:00 AM,1,1,0,0,0,0,,
11XAEW,NYCEEC,X,THE LEARNING TREE,,718-944-0958,801 Bartholdi Street,10467,1,72,,,1022274,257708,msgregory@tltprep.org,https://learningtreeprep.org,3,2,11XAEW,info,8:50:00 AM,,,0,0,0,0,,
11XAFA,NYCEEC,X,UCP/NYC'S BRONX CHILDREN'S PROGRAM,,718-652-9790,1770 Stillwell Avenue,10469,1,16,,,1029987,251601,bellman@adaptcommunitynetwork.org,,2,3,11XAFA,info,8:00:00 AM,0,0,0,0,1,0,,1
11XAFG,NYCEEC,X,Little Stars 3,,347-947-3171,1420 Burke Avenue,10469,1,20,,,1026812,257106,Lstarsdialy@aol.com,https://littlestarspreschools.com,3,7,11XAFG,info,8:30:00 AM,1,1,0,0,0,0,,
11XAHS,NYCEEC,X,"Little Stars Too, inc.",,718-515-8800,1083 Allerton Avenue,10469,1,38,,,1023980,254689,lstarstoo@aol.com,https://LittleStarsPreschools.com,3,9,11XAHS,info,9:00:00 AM,1,1,0,0,0,0,,
11XAKJ,NYCEEC,X,Wake-Eden Christian Academy,,718-325-8056,2074 Strang Avenue,10466,2,36,,,1028603,263806,academy@wakeeden.org,,5,9,11XAKJ,info,,,,0,0,0,0,,
11XALA,NYCEEC,X,Westchester Tremont DCC,,718-824-7390,2547 East Tremont Avenue,10461,1,36,,43,1026167,246560,enrollwtdcc@optimum.net,www.wtdcc.com,3,3,11XALA,info,9:00:00 AM,0,0,0,0,0,1,,
11XAPP,NYCEEC,X,BRONX HOUSE 1,,718-792-1800,990 Pelham Parkway South,10461,1,90,,,1022819,251399,dawnn@bronxhouse.org,www.bronxhouse.org,7,1,11XAPP,info,8:30:00 AM,1,1,0,0,0,0,,
11XAPQ,NYCEEC,X,BRONX HOUSE 2,,718-653-1044,2222 Wallace Avenue,10467,1,72,,,1021784,252051,fwilson@bronxhouse.org,www.bronxhouse.org,7,7,11XAPQ,info,8:30:00 AM,0,0,0,0,0,0,,1
11XAPT,NYCEEC,X,"Little Stars School, Inc.",,718-994-0604,4063 Edson Avenue,10466,1,56,,,1027284,264123,lstars1010@aol.com,https://www.LittleStarsPreschools.com,3,7,11XAPT,info,9:00:00 AM,1,1,0,0,0,0,,1
11XAPU,NYCEEC,X,North Bronx NCNW CDC,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,718-231-7100,4035 White Plains Road,10466,1,81,,83,1023021,263428,regina.davis@nbncnwcdc.org,,3,3,11XAPU,info,8:00:00 AM,1,1,0,0,0,1,,1
11XAPV,NYCEEC,X,Rainbow Rhymes Learning Center,,718-882-2388,4041 Bruner Avenue,10466,1,18,,,1026559,263889,rrlcbest@yahoo.com,https://http://rainbowrhymes.com,3,7,11XAPV,info,8:30:00 AM,1,1,0,0,0,0,,1
11XAPW,NYCEEC,X,United Educare Preschool,,718-882-4706,3950 Bronxwood Avenue,10466,1,54,,,1024391,261850,ueccc@aol.com,,2,6,11XAPW,info,8:00:00 AM,0,1,0,0,0,0,,1
11XAPX,NYCEEC,X,Williamsbridge NAACP Early Childhood Education Center,,718-798-1262,670 East 219 Street,10467,1,54,,,1021942,261246,WillmsbrdgeECEC@aol.com,www.Williamsbridge-ECEC.org,2,1,11XAPX,info,8:00:00 AM,0,1,0,0,0,0,,
11XAPY,NYCEEC,X,Susan Wagner Day Care,,718-547-1735,1140 East 229 Street,10466,1,54,,51,1027010,262121,laura7r@aol.com,,3,7,11XAPY,info,8:00:00 AM,1,1,0,0,0,1,,1
11XAQK,NYCEEC,X,Saints Philip & James School,,718-882-4576,1160 East 213 Street,10469,1,60,,,1025045,258216,joconnell@spjschool.org,spjschoolbronx.org,3,3,11XAQK,info,8:10:00 AM,1,1,0,0,0,0,,1
11XAQL,NYCEEC,X,Corry Academy,,718-994-4650,4321 Barnes Avenue,10466,1,144,,,1024860,265557,principal@sfabx.com,sfabx.com,3,1,11XAQL,info,8:00:00 AM,1,1,0,0,0,0,,1
11XAQY,NYCEEC,X,Susan Wagner Victory,<b>Note:</b> This program includes Head Start seats. Contact site for more information.,718-655-5500,3440 White Plains Road,10467,1,31,,26,1021233,258503,susanwagnerdayschool1@yahoo.com,,5,9,11XAQY,info,,,,0,0,0,1,,
11XARJ,NYCEEC,X,Santa Maria School,,718-863-5047,1651 Zerega Avenue,10462,1,207,,,1025506,245112,egoyens@santamariabronx.org,www.santamariabronx.org,2,3,11XARJ,info,7:45:00 AM,1,1,0,1,0,0,,1
11XARQ,NYCEEC,X,Learning Ladder Day Care Center,,718-618-0782,100 Aldrich Street,10475,1,72,,,1030787,256520,madelinaenriquez@allcareps.org,https://allcareps.org,3,6,11XARQ,info,8:30:00 AM,,1,0,0,0,0,,1
11XASO,NYCEEC,X,Mind-Builders Creative Arts Center,,718-652-6256,3415 Olinville Avenue,10467,1,18,,,1020647,258378,info@mind-builders.org,www.mind-builders.org,7,3,11XASO,info,8:30:00 AM,0,0,0,0,0,0,,
11XASX,NYCEEC,X,St. Barnabas School,,718-324-1088,413 East 241 Street,10470,1,180,,,1021464,267963,j.morano@stbarnabasschool.org,stbarnabasschool.org ,2,3,11XASX,info,8:15:00 AM,1,1,0,0,0,0,,1
11XATE,NYCEEC,X,Susan Wagner Day School,,718-547-0501,4102 White Plains Road,10466,2,54,,,1023358,263832,sdimucciosusanwagner@yahoo.com,NA,3,3,11XATE,info,8:00:00 AM,0,1,0,0,0,0,,
11XAVX,NYCEEC,X,Sunshine Daycare of Westchester Village,,718-989-9801,1564 Saint Peters Avenue,10461,1,18,,,1026449,245595,latisha@sunshinenewyork.com,www.sunshinenewyork.com,5,9,11XAVX,info,,,1,0,0,0,0,,
11XAWG,NYCEEC,X,"All Seasons Day Care, LLC",,718-324-8300,1701 Nereid Avenue,10466,1,18,,,1025115,266504,al5538@optonline.net,www.allseasonsabc@optonline.net,3,7,11XAWG,info,8:00:00 AM,1,1,0,0,0,0,,
11XAWP,NYCEEC,X,St. Lucy Early Childhood Academy,,347-326-8594,2401 Bronxwood Avenue,10469,1,72,,,1022416,253151,minneci@stlucys.org,www.stlucys.org,3,4,11XAWP,info,7:45:00 AM,1,1,0,0,0,0,,1
11XAYC,NYCEEC,X,"All Seasons A&C Day Care, LLC",,718-231-7200,700 Rosewood Street,10467,1,20,,,1021081,257366,al5538@optonline.net,https://allseasonsdaycarebronx.com,3,2,11XAYC,info,8:00:00 AM,,1,0,0,0,0,,
11XAYD,NYCEEC,X,Laconia Day Care Center and Infant Care,,718-547-0000,3950 Laconia Avenue,10466,1,36,,,1025898,261241,LaconiaDayCare@gmail.com,,3,4,11XAYD,info,8:00:00 AM,1,1,0,0,0,0,,1
11XAYQ,NYCEEC,X,"Bronx Park East Preparatory, Inc.",,718-882-3261,2270 Bronx Park East,10467,1,20,,,1020078,252376,bronxparkeastpreparatoryinc@gmail.com,www.bronxparkeastacademy.com,7,3,11XAYQ,info,8:30:00 AM,1,1,0,0,0,0,,
11XAZB,NYCEEC,X,Santa Maria Early Childhood Academy,,718-863-5047,1659 Zerega Avenue,10462,1,40,,,1025490,245095,egoyens@santamariabronx.org,,2,3,11XAZB,info,7:45:00 AM,1,1,0,1,0,0,,1
11XAZX,NYCEEC,X,St. Clare Of Assisi Early Childhood Academy,,718-892-4080,1925 Hone Avenue,10461,1,120,,,1023916,249355,lorena.della@stclareofassisischool.org,stclareofassisischool.org,3,3,11XAZX,info,8:00:00 AM,1,1,0,0,0,0,,1
11XBAU,NYCEEC,X,Little Raskals Group Family Day Care,,347-341-5775,2514 WILSON AVENUE,10469,1,12,,,1026059,253858,carmen.c630@gmail.com,,3,4,11XBAU,info,8:00:00 AM,1,1,0,0,0,0,,
11XBAZ,NYCEEC,X,Lil Inventors Child Care- Wallace Ave,,718-502-6455,2100 Wallace Avenue,10462,1,54,,,1021641,250173,nlove@nycnac.com,https://www.lilinventors.com,3,9,11XBAZ,info,8:15:00 AM,1,1,0,0,0,0,,1
11XBBS,NYCEEC,X,BFLC Pelham Gardens LLC,,646-893-8380,2543 Morgan Avenue,10469,1,12,,,1026949,254125,Operations@BFLCkids.com,www.BFLCkids.com,3,3,11XBBS,info,8:00:00 AM,1,1,0,0,0,0,,
11Z038,PKC,X,District 11 Pre-K Center at 1684 White Plains Road,,718-239-5910,1684 White Plains Road,10462,1,36,,,1021544,246676,Dalford@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District11PKC,2,3,11Z038,info,8:00:00 AM,0,0,0,0,0,0,,
11Z039,PKC,X,District 11 Pre-K Center at 4520 Matilda Avenue,,718-325-4370,4520 Matilda Avenue,10470,1,36,,,1024604,267771,dalford@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District11PKC,2,3,11Z039,info,8:20:00 AM,0,0,0,0,0,0,,
12X006,DOE,X,P.S. 6 West Farms,,718-542-7676,1000 EAST TREMONT AVENUE,10460,1,54,,,1016803,245588,cvalle3@schools.nyc.gov,www.ps6x.org,3,3,12X006,info,8:00:00 AM,1,0,0,0,0,0,,1
12X044,DOE,X,P.S. 44 David C. Farragut,,718-583-2360,1825 PROSPECT AVENUE,10457,1,36,,,1014390,246221,mharrow2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x044,2,2,12X044,info,8:15:00 AM,,,0,0,0,0,,1
12X057,DOE,X,P.S. 57 Crescent,,718-367-9446,2111 CROTONA AVENUE,10457,1,36,,,1014956,248449,mblandino-sanchez@schools.nyc.gov,https://ps57crescent.com,2,3,12X057,info,8:00:00 AM,,,0,0,0,0,,1
12X061,DOE,X,P.S. 61 Francisco Oller,,718-542-7230,1550 CROTONA PARK EAST,10460,1,36,,,1013990,244011,PQuigle@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x061,2,3,12X061,info,,,,0,0,0,0,,1
12X066,DOE,X,P.S. 66 School of Higher Expectations,,718-319-2820,1001 JENNINGS STREET,10460,1,72,,,1015564,242160,KGoodma@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x066,2,3,12X066,info,8:00:00 AM,,,0,0,0,0,,1
12X067,DOE,X,P.S. 67 Mohegan School,,718-823-4101,2024 MOHEGAN AVENUE,10460,1,54,,,1016179,246729,CNoriega@schools.nyc.gov,www.cs67.org,2,3,12X067,info,8:00:00 AM,1,0,0,0,0,0,,1
12X134,DOE,X,P.S. 134 George F. Bristow,,718-328-3351,1330 BRISTOW STREET,10459,1,54,,,1013453,242175,aking3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x134,2,3,12X134,info,8:15:00 AM,1,,0,0,0,0,,1
12X150,DOE,X,P.S. 150 Charles James Fox,,718-328-7729,920 East 167 Street,10459,1,36,,,1013471,240248,nsanche6@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x150,2,3,12X150,info,8:00:00 AM,,,0,0,0,0,,
12X195,DOE,X,P.S. 195,,718-861-4461,1250 WARD AVENUE,10472,1,36,,,1018150,242047,ukarakas@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x195,2,3,12X195,info,8:00:00 AM,,,0,0,0,0,,
12X196,DOE,X,P.S. 196,,718-328-7187,1250 WARD AVENUE,10472,1,54,,,1018171,241915,LGraciani@schools.nyc.gov,http://schools.nyc.gov/schoolportals/12/x196,3,3,12X196,info,8:00:00 AM,,,0,0,0,0,,
